timestamp,id,estado,pos_x,pos_y,evento
29633944,1,MANUAL,0,0,INFO
29634000,1,MANUAL,0,0,INFO
29634046,1,MANUAL,0,0,INFO
29634097,1,MANUAL,0,0,INFO
29634148,1,MANUAL,0,0,INFO
29634199,1,MANUAL,0,0,INFO
29634250,1,MANUAL,0,0,INFO
29634301,1,MANUAL,0,0,INFO
29634351,1,MANUAL,0,0,INFO
29634402,1,MANUAL,0,0,INFO
29634453,1,MANUAL,0,0,INFO
29634510,1,MANUAL,0,0,INFO
29634554,1,MANUAL,0,0,INFO
29634605,1,MANUAL,0,0,INFO
29634656,1,MANUAL,0,0,INFO
29634707,1,MANUAL,0,0,INFO
29634758,1,MANUAL,0,0,INFO
29634808,1,MANUAL,0,0,INFO
29634859,1,MANUAL,0,0,INFO
29634910,1,MANUAL,0,0,INFO
29634961,1,MANUAL,0,0,INFO
29635011,1,MANUAL,0,0,INFO
29635062,1,MANUAL,0,0,INFO
29635113,1,MANUAL,0,0,INFO
29635164,1,MANUAL,0,0,INFO
29635215,1,MANUAL,0,0,INFO
29635265,1,MANUAL,0,0,INFO
29635316,1,MANUAL,0,0,INFO
29635367,1,MANUAL,0,0,INFO
29635418,1,MANUAL,0,0,INFO
29635469,1,MANUAL,0,0,INFO
29635520,1,MANUAL,0,0,INFO
29635571,1,MANUAL,0,0,INFO
29635621,1,MANUAL,0,0,INFO
29635672,1,MANUAL,0,0,INFO
29635722,1,MANUAL,0,0,INFO
29635773,1,MANUAL,0,0,INFO
29635824,1,MANUAL,0,0,INFO
29635875,1,MANUAL,0,0,INFO
29635926,1,MANUAL,0,0,INFO
29635977,1,MANUAL,0,0,INFO
29636030,1,MANUAL,0,0,INFO
29636079,1,MANUAL,0,0,INFO
29636130,1,MANUAL,0,0,INFO
29636180,1,MANUAL,0,0,INFO
29636231,1,MANUAL,0,0,INFO
29636282,1,MANUAL,0,0,INFO
29636340,1,MANUAL,0,0,INFO
29636383,1,MANUAL,0,0,INFO
29636434,1,MANUAL,0,0,INFO
29636484,1,MANUAL,0,0,INFO
29636535,1,MANUAL,0,0,INFO
29636586,1,MANUAL,0,0,INFO
29636637,1,MANUAL,0,0,INFO
29636688,1,MANUAL,0,0,INFO
29636740,1,MANUAL,0,0,INFO
29636789,1,MANUAL,0,0,INFO
29636840,1,MANUAL,0,0,INFO
29636891,1,MANUAL,0,0,INFO
29636942,1,MANUAL,0,0,INFO
29636992,1,MANUAL,0,0,INFO
29637050,1,MANUAL,0,0,INFO
29637094,1,MANUAL,0,0,INFO
29637150,1,MANUAL,0,0,INFO
29637196,1,MANUAL,0,0,INFO
29637246,1,MANUAL,0,0,INFO
29637297,1,MANUAL,0,0,INFO
29637350,1,MANUAL,0,0,INFO
29637399,1,MANUAL,0,0,INFO
29637449,1,MANUAL,0,0,INFO
29637500,1,MANUAL,0,0,INFO
29637551,1,MANUAL,0,0,INFO
29637602,1,MANUAL,0,0,INFO
29637653,1,MANUAL,0,0,INFO
29637703,1,MANUAL,0,0,INFO
29637754,1,MANUAL,0,0,INFO
29637805,1,MANUAL,0,0,INFO
29637856,1,MANUAL,0,0,INFO
29637906,1,MANUAL,0,0,INFO
29637957,1,MANUAL,0,0,INFO
29638008,1,MANUAL,0,0,INFO
29638058,1,MANUAL,0,0,INFO
29638109,1,MANUAL,0,0,INFO
29638160,1,MANUAL,0,0,INFO
29638211,1,MANUAL,0,0,INFO
29638261,1,MANUAL,0,0,INFO
29638312,1,MANUAL,0,0,INFO
29638370,1,MANUAL,0,0,INFO
29638413,1,MANUAL,0,0,INFO
29638470,1,MANUAL,0,0,INFO
29638515,1,MANUAL,0,0,INFO
29638570,1,MANUAL,0,0,INFO
29638616,1,MANUAL,0,0,INFO
29638670,1,MANUAL,0,0,INFO
29638718,1,MANUAL,0,0,INFO
29638768,1,MANUAL,0,0,INFO
29638819,1,MANUAL,0,0,INFO
29638870,1,MANUAL,0,0,INFO
29638920,1,MANUAL,0,0,INFO
29638971,1,MANUAL,0,0,INFO
29639022,1,MANUAL,0,0,INFO
29639072,1,MANUAL,0,0,INFO
29639123,1,MANUAL,0,0,INFO
29639174,1,MANUAL,0,0,INFO
29639224,1,MANUAL,0,0,INFO
29639275,1,MANUAL,0,0,INFO
29639326,1,MANUAL,0,0,INFO
29639376,1,MANUAL,0,0,INFO
29639427,1,MANUAL,0,0,INFO
29639480,1,MANUAL,0,0,INFO
29639528,1,MANUAL,0,0,INFO
29639579,1,MANUAL,0,0,INFO
29639630,1,MANUAL,0,0,INFO
29639680,1,MANUAL,0,0,INFO
29639731,1,MANUAL,0,0,INFO
29639790,1,MANUAL,0,0,INFO
29639833,1,MANUAL,0,0,INFO
29639883,1,MANUAL,0,0,INFO
29639934,1,MANUAL,0,0,INFO
29639985,1,MANUAL,0,0,INFO
29640035,1,MANUAL,0,0,INFO
29640090,1,MANUAL,0,0,INFO
29640137,1,MANUAL,0,0,INFO
29640188,1,MANUAL,0,0,INFO
29640238,1,MANUAL,0,0,INFO
29640290,1,MANUAL,0,0,INFO
29640340,1,MANUAL,0,0,INFO
29640390,1,MANUAL,0,0,INFO
29640441,1,MANUAL,0,0,INFO
29640492,1,MANUAL,0,0,INFO
29640542,1,MANUAL,0,0,INFO
29640593,1,MANUAL,0,0,INFO
29640643,1,MANUAL,0,0,INFO
29640694,1,MANUAL,0,0,INFO
29640744,1,MANUAL,0,0,INFO
29640795,1,MANUAL,0,0,INFO
29640846,1,MANUAL,0,0,INFO
29640897,1,MANUAL,0,0,INFO
29640948,1,MANUAL,0,0,INFO
29640998,1,MANUAL,0,0,INFO
29641049,1,MANUAL,0,0,INFO
29641101,1,MANUAL,0,0,INFO
29641152,1,MANUAL,0,0,INFO
29641203,1,MANUAL,0,0,INFO
29641253,1,MANUAL,0,0,INFO
29641304,1,MANUAL,0,0,INFO
29641355,1,MANUAL,0,0,INFO
29641406,1,MANUAL,0,0,INFO
29641457,1,MANUAL,0,0,INFO
29641508,1,MANUAL,0,0,INFO
29641559,1,MANUAL,0,0,INFO
29641609,1,MANUAL,0,0,INFO
29641660,1,MANUAL,0,0,INFO
29641711,1,MANUAL,0,0,INFO
29641761,1,MANUAL,0,0,INFO
29641812,1,MANUAL,0,0,INFO
29641862,1,MANUAL,0,0,INFO
29641913,1,MANUAL,0,0,INFO
29641964,1,MANUAL,0,0,INFO
29642014,1,MANUAL,0,0,INFO
29642065,1,MANUAL,0,0,INFO
29642116,1,MANUAL,0,0,INFO
29642167,1,MANUAL,0,0,INFO
29642218,1,MANUAL,0,0,INFO
29642268,1,MANUAL,0,0,INFO
29642319,1,MANUAL,0,0,INFO
29642369,1,MANUAL,0,0,INFO
29642420,1,MANUAL,0,0,INFO
29642471,1,MANUAL,0,0,INFO
29642522,1,MANUAL,0,0,INFO
29642572,1,MANUAL,0,0,INFO
29642623,1,MANUAL,0,0,INFO
29642680,1,MANUAL,0,0,INFO
29642725,1,MANUAL,0,0,INFO
29642780,1,MANUAL,0,0,INFO
29642826,1,MANUAL,0,0,INFO
29642877,1,MANUAL,0,0,INFO
29642927,1,MANUAL,0,0,INFO
29642978,1,MANUAL,0,0,INFO
29643029,1,MANUAL,0,0,INFO
29643079,1,MANUAL,0,0,INFO
29643130,1,MANUAL,0,0,INFO
29643181,1,MANUAL,0,0,INFO
29643232,1,MANUAL,0,0,INFO
29643282,1,MANUAL,0,0,INFO
29643333,1,MANUAL,0,0,INFO
29643390,1,MANUAL,0,0,INFO
29643435,1,MANUAL,0,0,INFO
29643486,1,MANUAL,0,0,INFO
29643536,1,MANUAL,0,0,INFO
29643587,1,MANUAL,0,0,INFO
29643638,1,MANUAL,0,0,INFO
29643688,1,MANUAL,0,0,INFO
29643739,1,MANUAL,0,0,INFO
29643800,1,MANUAL,0,0,INFO
29643841,1,MANUAL,0,0,INFO
29643891,1,MANUAL,0,0,INFO
29643942,1,MANUAL,0,0,INFO
29643993,1,MANUAL,0,0,INFO
29644043,1,MANUAL,0,0,INFO
29644094,1,MANUAL,0,0,INFO
29644145,1,MANUAL,0,0,INFO
29644196,1,MANUAL,0,0,INFO
29644246,1,MANUAL,0,0,INFO
29644297,1,MANUAL,0,0,INFO
29644348,1,MANUAL,0,0,INFO
29644398,1,MANUAL,0,0,INFO
29644449,1,MANUAL,0,0,INFO
29644510,1,MANUAL,0,0,INFO
29644551,1,MANUAL,0,0,INFO
29644601,1,MANUAL,0,0,INFO
29644652,1,MANUAL,0,0,INFO
29644703,1,MANUAL,0,0,INFO
29644753,1,MANUAL,0,0,INFO
29644810,1,MANUAL,0,0,INFO
29644855,1,MANUAL,0,0,INFO
29644905,1,MANUAL,0,0,INFO
29644956,1,MANUAL,0,0,INFO
29645010,1,MANUAL,0,0,INFO
29645058,1,MANUAL,0,0,INFO
29645108,1,MANUAL,0,0,INFO
29645159,1,MANUAL,0,0,INFO
29645220,1,MANUAL,0,0,INFO
29645261,1,MANUAL,0,0,INFO
29645320,1,MANUAL,0,0,INFO
29645362,1,MANUAL,0,0,INFO
29645413,1,MANUAL,0,0,INFO
29645463,1,MANUAL,0,0,INFO
29645514,1,MANUAL,0,0,INFO
29645565,1,MANUAL,0,0,INFO
29645620,1,MANUAL,0,0,INFO
29645667,1,MANUAL,0,0,INFO
29645717,1,MANUAL,0,0,INFO
29645768,1,MANUAL,0,0,INFO
29645820,1,MANUAL,0,0,INFO
29645870,1,MANUAL,0,0,INFO
29645921,1,MANUAL,0,0,INFO
29645971,1,MANUAL,0,0,INFO
29646030,1,MANUAL,0,0,INFO
29646073,1,MANUAL,0,0,INFO
29646124,1,MANUAL,0,0,INFO
29646174,1,MANUAL,0,0,INFO
29646225,1,MANUAL,0,0,INFO
29646275,1,MANUAL,0,0,INFO
29646330,1,MANUAL,0,0,INFO
29646377,1,MANUAL,0,0,INFO
29646430,1,MANUAL,0,0,INFO
29646479,1,MANUAL,0,0,INFO
29646529,1,MANUAL,0,0,INFO
29646580,1,MANUAL,0,0,INFO
29646640,1,MANUAL,0,0,INFO
29646682,1,MANUAL,0,0,INFO
29646733,1,MANUAL,0,0,INFO
29646783,1,MANUAL,0,0,INFO
29646840,1,MANUAL,0,0,INFO
29646885,1,MANUAL,0,0,INFO
29646936,1,MANUAL,0,0,INFO
29646987,1,MANUAL,0,0,INFO
29647040,1,MANUAL,1,0,INFO
29647088,1,MANUAL,1,0,INFO
29647139,1,MANUAL,1,0,INFO
29647190,1,MANUAL,1,0,INFO
29647241,1,MANUAL,1,0,INFO
29647291,1,MANUAL,1,0,INFO
29647342,1,MANUAL,1,0,INFO
29647394,1,MANUAL,1,0,INFO
29647445,1,MANUAL,1,0,INFO
29647495,1,MANUAL,1,0,INFO
29647550,1,MANUAL,1,0,INFO
29647597,1,MANUAL,1,0,INFO
29647648,1,MANUAL,1,0,INFO
29647699,1,MANUAL,1,0,INFO
29647750,1,MANUAL,1,0,INFO
29647801,1,MANUAL,1,0,INFO
29647852,1,MANUAL,1,0,INFO
29647902,1,MANUAL,2,0,INFO
29647953,1,MANUAL,2,0,INFO
29648004,1,MANUAL,2,0,INFO
29648056,1,MANUAL,2,0,INFO
29648106,1,MANUAL,2,0,INFO
29648157,1,MANUAL,2,0,INFO
29648208,1,MANUAL,2,0,INFO
29648258,1,MANUAL,2,0,INFO
29648310,1,MANUAL,2,0,INFO
29648360,1,MANUAL,2,0,INFO
29648411,1,MANUAL,2,0,INFO
29648462,1,MANUAL,2,0,INFO
29648513,1,MANUAL,2,0,INFO
29648564,1,MANUAL,2,0,INFO
29648614,1,MANUAL,2,0,INFO
29648665,1,MANUAL,3,0,INFO
29648716,1,MANUAL,3,0,INFO
29648767,1,MANUAL,3,0,INFO
29648817,1,MANUAL,3,0,INFO
29648870,1,MANUAL,3,0,INFO
29648920,1,MANUAL,3,0,INFO
29648971,1,MANUAL,3,0,INFO
29649021,1,MANUAL,3,0,INFO
29649072,1,MANUAL,3,0,INFO
29649123,1,MANUAL,3,0,INFO
29649180,1,MANUAL,3,0,INFO
29649224,1,MANUAL,3,0,INFO
29649275,1,MANUAL,3,0,INFO
29649326,1,MANUAL,3,0,INFO
29649380,1,MANUAL,4,0,INFO
29649428,1,MANUAL,4,0,INFO
29649478,1,MANUAL,4,0,INFO
29649529,1,MANUAL,4,0,INFO
29649580,1,MANUAL,4,0,INFO
29649632,1,MANUAL,4,0,INFO
29649690,1,MANUAL,4,0,INFO
29649733,1,MANUAL,4,0,INFO
29649784,1,MANUAL,4,0,INFO
29649834,1,MANUAL,4,0,INFO
29649890,1,MANUAL,4,0,INFO
29649936,1,MANUAL,4,0,INFO
29649990,1,MANUAL,4,0,INFO
29650038,1,MANUAL,5,0,INFO
29650090,1,MANUAL,5,0,INFO
29650139,1,MANUAL,5,0,INFO
29650190,1,MANUAL,5,0,INFO
29650241,1,MANUAL,5,0,INFO
29650292,1,MANUAL,5,0,INFO
29650342,1,MANUAL,5,0,INFO
29650393,1,MANUAL,5,0,INFO
29650444,1,MANUAL,5,0,INFO
29650495,1,MANUAL,5,0,INFO
29650546,1,MANUAL,5,0,INFO
29650596,1,MANUAL,5,0,INFO
29650647,1,MANUAL,5,0,INFO
29650698,1,MANUAL,6,0,INFO
29650749,1,MANUAL,6,0,INFO
29650799,1,MANUAL,6,0,INFO
29650850,1,MANUAL,6,0,INFO
29650910,1,MANUAL,6,0,INFO
29650952,1,MANUAL,6,0,INFO
29651003,1,MANUAL,6,0,INFO
29651053,1,MANUAL,6,0,INFO
29651104,1,MANUAL,6,0,INFO
29651155,1,MANUAL,6,0,INFO
29651206,1,MANUAL,6,0,INFO
29651256,1,MANUAL,6,0,INFO
29651310,1,MANUAL,6,0,INFO
29651358,1,MANUAL,7,0,INFO
29651409,1,MANUAL,7,0,INFO
29651460,1,MANUAL,7,0,INFO
29651520,1,MANUAL,7,0,INFO
29651562,1,MANUAL,7,0,INFO
29651620,1,MANUAL,7,0,INFO
29651663,1,MANUAL,7,0,INFO
29651714,1,MANUAL,7,0,INFO
29651765,1,MANUAL,7,0,INFO
29651816,1,MANUAL,7,0,INFO
29651867,1,MANUAL,7,0,INFO
29651917,1,MANUAL,7,0,INFO
29651968,1,MANUAL,8,0,INFO
29652019,1,MANUAL,8,0,INFO
29652070,1,MANUAL,8,0,INFO
29652130,1,MANUAL,8,0,INFO
29652172,1,MANUAL,8,0,INFO
29652230,1,MANUAL,8,0,INFO
29652273,1,MANUAL,8,0,INFO
29652330,1,MANUAL,8,0,INFO
29652375,1,MANUAL,8,0,INFO
29652426,1,MANUAL,8,0,INFO
29652476,1,MANUAL,8,0,INFO
29652527,1,MANUAL,8,0,INFO
29652578,1,MANUAL,9,0,INFO
29652629,1,MANUAL,9,0,INFO
29652679,1,MANUAL,9,0,INFO
29652740,1,MANUAL,9,0,INFO
29652781,1,MANUAL,9,0,INFO
29652832,1,MANUAL,9,0,INFO
29652883,1,MANUAL,9,0,INFO
29652934,1,MANUAL,9,0,INFO
29652984,1,MANUAL,9,0,INFO
29653035,1,MANUAL,9,0,INFO
29653085,1,MANUAL,9,0,INFO
29653136,1,MANUAL,9,0,INFO
29653187,1,MANUAL,10,0,INFO
29653238,1,MANUAL,10,0,INFO
29653289,1,MANUAL,10,0,INFO
29653339,1,MANUAL,10,0,INFO
29653390,1,MANUAL,10,0,INFO
29653441,1,MANUAL,10,0,INFO
29653492,1,MANUAL,10,0,INFO
29653543,1,MANUAL,10,0,INFO
29653593,1,MANUAL,10,0,INFO
29653644,1,MANUAL,10,0,INFO
29653695,1,MANUAL,10,0,INFO
29653746,1,MANUAL,10,0,INFO
29653796,1,MANUAL,11,0,INFO
29653847,1,MANUAL,11,0,INFO
29653898,1,MANUAL,11,0,INFO
29653949,1,MANUAL,11,0,INFO
29654000,1,MANUAL,11,0,INFO
29654051,1,MANUAL,11,0,INFO
29654101,1,MANUAL,11,0,INFO
29654160,1,MANUAL,11,0,INFO
29654203,1,MANUAL,11,0,INFO
29654253,1,MANUAL,11,0,INFO
29654304,1,MANUAL,11,0,INFO
29654355,1,MANUAL,11,0,INFO
29654406,1,MANUAL,12,0,INFO
29654460,1,MANUAL,12,0,INFO
29654507,1,MANUAL,12,0,INFO
29654558,1,MANUAL,12,0,INFO
29654609,1,MANUAL,12,0,INFO
29654660,1,MANUAL,12,0,INFO
29654711,1,MANUAL,12,0,INFO
29654761,1,MANUAL,12,0,INFO
29654812,1,MANUAL,12,0,INFO
29654863,1,MANUAL,12,0,INFO
29654914,1,MANUAL,12,0,INFO
29654965,1,MANUAL,12,0,INFO
29655016,1,MANUAL,13,0,INFO
29655066,1,MANUAL,13,0,INFO
29655117,1,MANUAL,13,0,INFO
29655168,1,MANUAL,13,0,INFO
29655218,1,MANUAL,13,0,INFO
29655269,1,MANUAL,13,0,INFO
29655320,1,MANUAL,13,0,INFO
29655371,1,MANUAL,13,0,INFO
29655422,1,MANUAL,13,0,INFO
29655472,1,MANUAL,13,0,INFO
29655523,1,MANUAL,13,0,INFO
29655574,1,MANUAL,13,0,INFO
29655625,1,MANUAL,14,0,INFO
29655676,1,MANUAL,14,0,INFO
29655727,1,MANUAL,14,0,INFO
29655778,1,MANUAL,14,0,INFO
29655829,1,MANUAL,14,0,INFO
29655880,1,MANUAL,14,0,INFO
29655931,1,MANUAL,14,0,INFO
29655981,1,MANUAL,14,0,INFO
29656033,1,MANUAL,14,0,INFO
29656084,1,MANUAL,14,0,INFO
29656135,1,MANUAL,14,0,INFO
29656187,1,MANUAL,14,0,INFO
29656237,1,MANUAL,15,0,INFO
29656288,1,MANUAL,15,0,INFO
29656340,1,MANUAL,15,0,INFO
29656390,1,MANUAL,15,0,INFO
29656442,1,MANUAL,15,0,INFO
29656493,1,MANUAL,15,0,INFO
29656544,1,MANUAL,15,0,INFO
29656596,1,MANUAL,15,0,INFO
29656649,1,MANUAL,15,0,INFO
29656699,1,MANUAL,15,0,INFO
29656750,1,MANUAL,15,0,INFO
29656801,1,MANUAL,15,0,INFO
29656852,1,MANUAL,16,0,INFO
29656903,1,MANUAL,16,0,INFO
29656954,1,MANUAL,16,0,INFO
29657005,1,MANUAL,16,0,INFO
29657056,1,MANUAL,16,0,INFO
29657107,1,MANUAL,16,0,INFO
29657157,1,MANUAL,16,0,INFO
29657209,1,MANUAL,16,0,INFO
29657260,1,MANUAL,16,0,INFO
29657311,1,MANUAL,16,0,INFO
29657362,1,MANUAL,16,0,INFO
29657413,1,MANUAL,17,0,INFO
29657464,1,MANUAL,17,0,INFO
29657515,1,MANUAL,17,0,INFO
29657565,1,MANUAL,17,0,INFO
29657616,1,MANUAL,17,0,INFO
29657667,1,MANUAL,17,0,INFO
29657718,1,MANUAL,17,0,INFO
29657769,1,MANUAL,17,0,INFO
29657819,1,MANUAL,17,0,INFO
29657870,1,MANUAL,17,0,INFO
29657921,1,MANUAL,17,0,INFO
29657972,1,MANUAL,17,0,INFO
29658022,1,MANUAL,18,0,INFO
29658073,1,MANUAL,18,0,INFO
29658124,1,MANUAL,18,0,INFO
29658175,1,MANUAL,18,0,INFO
29658226,1,MANUAL,18,0,INFO
29658277,1,MANUAL,18,0,INFO
29658328,1,MANUAL,18,0,INFO
29658378,1,MANUAL,18,0,INFO
29658429,1,MANUAL,18,0,INFO
29658480,1,MANUAL,18,0,INFO
29658531,1,MANUAL,18,0,INFO
29658581,1,MANUAL,18,0,INFO
29658632,1,MANUAL,19,0,INFO
29658683,1,MANUAL,19,0,INFO
29658734,1,AUTOMATICO,19,0,INFO
29658785,1,AUTOMATICO,19,0,INFO
29658835,1,AUTOMATICO,19,0,INFO
29658886,1,AUTOMATICO,19,0,INFO
29658937,1,AUTOMATICO,19,0,INFO
29658988,1,AUTOMATICO,19,0,INFO
29659039,1,AUTOMATICO,19,0,INFO
29659089,1,AUTOMATICO,19,0,INFO
29659140,1,AUTOMATICO,19,0,INFO
29659191,1,AUTOMATICO,20,0,INFO
29659242,1,AUTOMATICO,20,0,INFO
29659292,1,AUTOMATICO,20,0,INFO
29659343,1,AUTOMATICO,20,0,INFO
29659394,1,AUTOMATICO,20,0,INFO
29659445,1,AUTOMATICO,20,0,INFO
29659496,1,AUTOMATICO,20,0,INFO
29659546,1,AUTOMATICO,21,0,INFO
29659597,1,AUTOMATICO,21,0,INFO
29659648,1,AUTOMATICO,21,0,INFO
29659698,1,AUTOMATICO,21,0,INFO
29659749,1,AUTOMATICO,21,0,INFO
29659800,1,AUTOMATICO,22,0,INFO
29659851,1,AUTOMATICO,22,0,INFO
29659902,1,AUTOMATICO,22,0,INFO
29659953,1,AUTOMATICO,23,0,INFO
29660004,1,AUTOMATICO,23,0,INFO
29660054,1,AUTOMATICO,23,0,INFO
29660105,1,AUTOMATICO,23,0,INFO
29660156,1,AUTOMATICO,24,0,INFO
29660206,1,AUTOMATICO,24,0,INFO
29660257,1,AUTOMATICO,24,0,INFO
29660308,1,AUTOMATICO,25,0,INFO
29660359,1,AUTOMATICO,25,0,INFO
29660410,1,AUTOMATICO,25,0,INFO
29660461,1,AUTOMATICO,26,0,INFO
29660512,1,AUTOMATICO,26,0,INFO
29660563,1,AUTOMATICO,26,0,INFO
29660614,1,AUTOMATICO,27,0,INFO
29660664,1,AUTOMATICO,27,0,INFO
29660715,1,AUTOMATICO,28,0,INFO
29660766,1,AUTOMATICO,28,0,INFO
29660817,1,AUTOMATICO,28,0,INFO
29660868,1,AUTOMATICO,29,0,INFO
29660918,1,AUTOMATICO,29,0,INFO
29660969,1,AUTOMATICO,29,0,INFO
29661020,1,AUTOMATICO,30,1,INFO
29661071,1,AUTOMATICO,30,1,INFO
29661122,1,AUTOMATICO,31,1,INFO
29661172,1,AUTOMATICO,31,1,INFO
29661223,1,AUTOMATICO,31,1,INFO
29661274,1,AUTOMATICO,32,1,INFO
29661325,1,AUTOMATICO,32,1,INFO
29661376,1,AUTOMATICO,33,1,INFO
29661426,1,AUTOMATICO,33,1,INFO
29661477,1,AUTOMATICO,33,1,INFO
29661528,1,AUTOMATICO,34,1,INFO
29661579,1,AUTOMATICO,34,1,INFO
29661630,1,AUTOMATICO,35,1,INFO
29661680,1,AUTOMATICO,35,2,INFO
29661731,1,AUTOMATICO,35,2,INFO
29661782,1,AUTOMATICO,35,2,INFO
29661833,1,AUTOMATICO,36,2,INFO
29661883,1,AUTOMATICO,36,3,INFO
29661934,1,AUTOMATICO,36,3,INFO
29661985,1,AUTOMATICO,36,3,INFO
29662036,1,AUTOMATICO,37,4,INFO
29662087,1,AUTOMATICO,37,4,INFO
29662137,1,AUTOMATICO,37,4,INFO
29662188,1,AUTOMATICO,37,5,INFO
29662239,1,AUTOMATICO,37,5,INFO
29662289,1,AUTOMATICO,37,5,INFO
29662340,1,AUTOMATICO,37,6,INFO
29662391,1,AUTOMATICO,38,6,INFO
29662442,1,AUTOMATICO,38,6,INFO
29662493,1,AUTOMATICO,38,7,INFO
29662543,1,AUTOMATICO,38,7,INFO
29662594,1,AUTOMATICO,38,7,INFO
29662645,1,AUTOMATICO,38,8,INFO
29662695,1,AUTOMATICO,38,8,INFO
29662746,1,AUTOMATICO,38,8,INFO
29662797,1,AUTOMATICO,38,8,INFO
29662848,1,AUTOMATICO,38,9,INFO
